  0.64091686539805048       0.63480140975944099       0.63779295339939623       0.63368414959818653       0.62259530533882113       0.63187193556311683       0.63372983185250376       0.62518138125573708       0.63047256750248937       0.63646219820958527       0.62347571558637438       0.62513713679313321       0.62862488907948444       0.62265197962588725       0.62575163011011348       0.62263223693098402       0.63048656519131685       0.62745815459113385       0.63304199946041240       0.63829114721080127       0.62731032363536388       0.63491766731656352       0.62811659278912280       0.62750021578842796       0.62537632705604285       0.62381605161533105       0.63168580699288090       0.63845028953320082       0.63259191285198191       0.62281912029597342       0.62203018490031226     
  0.63298899501801498       0.63795801869610291       0.63379599113325924       0.62799553326757651       0.62557002396945194       0.63686265988173030       0.63651817915370812       0.62494578644800169       0.63638684806768520       0.63400089423267203       0.62391415603161504       0.62961896104179793       0.62672242520811106       0.62258585559854851       0.63101577926552743       0.63306368417000625       0.63373407333977805       0.62647228204921557       0.62688336752370777       0.63786237706266269       0.63436735428461610       0.63259896789914505       0.63296427023465496       0.62800045157869433       0.62151317408289142       0.62286230660608544       0.63767558266233171       0.63471183835678291       0.62335526195014546       0.62591504785791663       0.63298899501801498     
  0.62658362984763272       0.63078558903375104       0.63303582471307884       0.62140925953226078       0.62539512691439481       0.62857606505838559       0.63077276786975844       0.62781731846661204       0.63436666733387070       0.62526957337204836       0.62971678664824993       0.63345396318016944       0.62742916402219417       0.61972865373944430       0.62441286990738887       0.63601958359403477       0.63741133687603624       0.62576445295589678       0.63404095654353387       0.63775717544069910       0.63166270355508058       0.63179152528260107       0.63583097928817267       0.63393364162627019       0.63075705389767323       0.63352798312401071       0.63460719937059729       0.62986099666841644       0.62903773180734368       0.63584162498055363       0.62658362984763272     
  0.62299635581005186       0.62148104005576410       0.62576909937546465       0.62342430060512388       0.62830923441990094       0.62693113397655553       0.62804082593709465       0.63264780837732970       0.62776780134717580       0.62435559575869637       0.63539809602612418       0.62801396928622077       0.62409814491117777       0.62421337345901529       0.62539596478631632       0.62306687314716303       0.63365138236853813       0.63026000956131611       0.63576787231007825       0.63534929125076955       0.63652533482358753       0.63696050583497477       0.62423533363312100       0.62296705041017064       0.62754600022339280       0.63294809946993214       0.62786759329121244       0.63427440711200633       0.63527758620991137       0.62820697129681569       0.62299635581005186     
  0.62458653990428092       0.62014415651783739       0.62647540214581587       0.63224450801179954       0.63581786244499761       0.62800091679555214       0.62973847858851228       0.63785833138305004       0.62340073904716242       0.62182143814071800       0.63396785115059728       0.63688298353221495       0.63304853263883232       0.63185081243818242       0.62677092918096233       0.62189085270379296       0.63065268699690857       0.63586630627542118       0.62867041178486371       0.62304340230111088       0.63143732820737630       0.62732419511450588       0.62221258994639494       0.62934712924419334       0.62075418618805678       0.62459748119708292       0.63062652131039210       0.62479898688321400       0.62727103761615766       0.62626533693893716       0.62458653990428092     
  0.62352427488507245       0.62344409612007490       0.62867377423183823       0.62772783801674792       0.63217055356252772       0.62616485535583544       0.62804634981615004       0.63317760459723327       0.62476871476199769       0.63052277515788346       0.63097456417503628       0.63286584409697810       0.63164948243696284       0.62831233676858822       0.63451181177611127       0.63532455945114152       0.63425013767343774       0.63762701387181442       0.63132880728031882       0.62700113417628034       0.63393496629074286       0.63396132107517955       0.62669950416098086       0.63434416108309055       0.62858518622957660       0.63200226964800299       0.62973745169812789       0.62560030977612280       0.63011074261564803       0.63313374990029059       0.62352427488507245     
  0.62833406404678593       0.62278801876223255       0.62770649789268051       0.63523443441888072       0.63792518821641608       0.63675780268293580       0.62823133514900997       0.62207835740543349       0.62653746136280275       0.62950191596641847       0.63039352639129198       0.62491269547201800       0.62918698484280622       0.63177112972338278       0.63448830543688939       0.63360153186094292       0.62832560294936346       0.62593039625857150       0.63657241305069601       0.63236342951421820       0.62799557640207759       0.63804465301219881       0.62856019617039949       0.63290708581606070       0.62990628002290672       0.62987810202101979       0.63506044228852732       0.63641776132036465       0.63143423965048151       0.63424638936206656       0.62833406404678593     
  0.63375404959302906       0.62542855164846756       0.62823232745488988       0.63187866480977661       0.63309810929204946       0.63741565460640115       0.63431504973404562       0.63211382228629343       0.63474909194024198       0.62578598399089147       0.63227235609343735       0.63438069031947952       0.63319298281889980       0.63253384661205181       0.62461920225475787       0.62858911162996434       0.63567513971659040       0.63549819185075296       0.63591205453630373       0.62715035936894525       0.63043249658905520       0.63710430894410197       0.62933270427666732       0.63480293952289846       0.62614164353452872       0.62213407611719862       0.63106040477988634       0.63731356480923040       0.63411529901462360       0.63384587832343398       0.63375404959302906     
  0.63255341063697246       0.63493566650165523       0.63125107295910698       0.62666539899790108       0.63372666163650837       0.62991000077818360       0.62920279909066923       0.63612054787186045       0.63449114532941886       0.63022759924718108       0.63921504633864812       0.63935601907442885       0.62642047211812024       0.62572838000888198       0.62371585293352771       0.62255151704705958       0.62427244513690805       0.63082477689365168       0.62666128238869856       0.62637872705020958       0.63219929707665745       0.63041484166613282       0.63297767942350602       0.63579396247436593       0.62872395790964020       0.62357322583957009       0.62376566525796096       0.63438436923793451       0.62945474256189271       0.62382671712409776       0.63255341063697246     
  0.62872166617347214       0.62763040205322573       0.62300215972492401       0.62253593876390767       0.62383165463558377       0.62211402448845743       0.62403684753809519       0.62954384157490406       0.63262335361506872       0.62401571701039571       0.63411935582158396       0.63595126067530150       0.63169566119315534       0.63069848000373907       0.62945072234459509       0.63081328323813890       0.62783834970930941       0.63055521336006992       0.62530700794969141       0.62749662275635276       0.63335748712845663       0.62630412193453633       0.62688841801847228       0.62969061928622561       0.63170051303731967       0.63589106430774811       0.63124344243494790       0.62576554486917590       0.63310808329499024       0.63164818801278910       0.62872166617347214     
