  -1.0243283507564422       -1.0212033789046564       -1.0166790354763642       -1.0131246119973514       -1.0117602964583272       -1.0108972921791395       -1.0099013465092264       -1.0085820823073188       -1.0070140943931298       -1.0053397274756353       -1.0037103512650265       -1.0022532533511939       -1.0010609621337572       -1.0001896698896831      -0.99964955022704038      -0.99940925119852919      -0.99939993586285247      -0.99953203245571853      -0.99971118419078764      -0.99985524519491420      -0.99991003307590809     
 -0.98715414759231823      -0.98838465533673947      -0.98950683889742497      -0.99043805299364229      -0.99119989074417203      -0.99206768897676567      -0.99311213233228923      -0.99433905549370660      -0.99568544880435661      -0.99704276579958628      -0.99828478456450886      -0.99930224548717728       -1.0000314864953026       -1.0004614197631208       -1.0006307525403964       -1.0006064914697959       -1.0004665451773300       -1.0002827403089589       -1.0001119723730367      -0.99999451127662409      -0.99995270378910672     
 -0.98825719221428598      -0.98890749877010109      -0.98855936254362542      -0.98836351570836867      -0.98851026751840143      -0.98875618314459524      -0.98905755296493769      -0.98945378734038159      -0.99003720304166976      -0.99088568360768581      -0.99201463493972064      -0.99337738354460936      -0.99487318319671503      -0.99637245829593246      -0.99773950702977054      -0.99886055123113249      -0.99967587988339024       -1.0001885254059191       -1.0004585419411680       -1.0005711602597436       -1.0005989943107267     
  -1.0563487727150074       -1.0519317344286432       -1.0505165715284366       -1.0494297001889907       -1.0476464585141920       -1.0448647378169846       -1.0412008750228352       -1.0368895852128133       -1.0321200890697233       -1.0269715537850688       -1.0214982393194023       -1.0158357178503650       -1.0102884252984874       -1.0053152428844701       -1.0014020290783510      -0.99889303887313541      -0.99782755903869613      -0.99791951215983288      -0.99863202280199381      -0.99936810427043210      -0.99967250623258663     
 -0.56826767164590908      -0.60933434257266794      -0.64153945177637084      -0.67174032348261925      -0.70557231569290912      -0.74679330596272675      -0.79609377815981164      -0.85104135537632997      -0.90665540855184446      -0.95690556086832512      -0.99640954758416911       -1.0219235278387007       -1.0333069698183910       -1.0331156280710896       -1.0256965549613983       -1.0156409105681945       -1.0065331870525731       -1.0002729006200022      -0.99698932325889800      -0.99577045570758205      -0.99551918092225933     
  0.52746786387787592       0.48763079676789151       0.44492908606532761       0.38916231983788230       0.30733387633563203       0.18778887266603669        2.6013973455819048E-002 -0.17177370726742636      -0.38713944180342535      -0.59493721693501578      -0.77208281878490204      -0.90422625189817984      -0.98872231340285499       -1.0315422182001559       -1.0438366269500416       -1.0378712163893478       -1.0242614701250148       -1.0104445745971462       -1.0001027059591139      -0.99421578317351567      -0.99234739634772950     
  0.97360785227144508       0.97272695246330698       0.96384733478970741       0.93902261109262852       0.88362931221423346       0.77983737285695509       0.61235721617404837       0.37609235445496386        8.5859181462092080E-002 -0.22427042896544896      -0.51163372896860260      -0.74237027347462170      -0.90287139762163482      -0.99679216606509091       -1.0387957290901102       -1.0465160186381521       -1.0360754842223536       -1.0197739601092002       -1.0050692224577502      -0.99559422419338428      -0.99235972856318233     
  0.95120384454916118       0.94381502457391686       0.93011414571850892       0.90218521772356752       0.84598007242541973       0.74438875505566804       0.58267877129808621       0.35554940776979999        7.6139459413104835E-002 -0.22421393974237053      -0.50523628639012130      -0.73376691945087247      -0.89516732535659815      -0.99151051269512758       -1.0361281804554330       -1.0458574627024504       -1.0365526074327531       -1.0205926462592263       -1.0057404134597248      -0.99598773634094984      -0.99262448368701617     
  0.46448560902925135       0.41346428667255958       0.36057188334971157       0.29758910285639428       0.21432599445275763       0.10145347866414231       -4.5072461520698562E-002 -0.22107039053490651      -0.41255320178080512      -0.59958231103013948      -0.76288717998587896      -0.88917671661132058      -0.97417260082429080       -1.0210857155737254       -1.0384127959210767       -1.0365864294973479       -1.0254246416181556       -1.0123811105228857       -1.0017376899291806      -0.99524754407203797      -0.99309686032123556     
 -0.69276761788831964      -0.72177138007242281      -0.75044671607105129      -0.78024340169702577      -0.81134839348391052      -0.84379891821534148      -0.87738309647447310      -0.91136865910628173      -0.94416784927214792      -0.97345897578696305      -0.99681402188433421       -1.0124841144176242       -1.0201055414875628       -1.0207763513800721       -1.0167622495273967       -1.0107139631815376       -1.0048943758059468       -1.0006464179710228      -0.99823454353235586      -0.99721682122209854      -0.99696826654712345     
