 -0.98361585144348196      -0.92270571726365669      -0.77831677874338845      -0.51992687416408534      -0.51627285635833520      -0.62068380201399564      -0.51627285176008142      -0.51992687022296225      -0.77831677774329444      -0.92270571889089958      -0.98361585132665752     
 -0.97826972419998370      -0.89924302357520924      -0.71080716974399738      -0.39159258957296306      -0.38715011428139878      -0.51251274398485314      -0.38715010878191281      -0.39159258497921917      -0.71080716838653346      -0.89924302571503556      -0.97826972398792189     
 -0.96646846772720296      -0.89183657630068802      -0.68282971716264584      -0.33743381277255546      -0.33194993317891214      -0.46625970524945060      -0.33194992745580842      -0.33743380809043660      -0.68282971576378271      -0.89183657856046950      -0.96646846794437458     
 -0.95359004797263902      -0.89485112284829904      -0.68623284161460940      -0.35376466468983375      -0.34883799112057756      -0.47793279937486216      -0.34883798596299442      -0.35376466059014711      -0.68623284045151689      -0.89485112495767916      -0.95359004897170796     
 -0.95329580410596593      -0.90314116726930616      -0.71347790955646218      -0.42325795478755018      -0.42091969904888188      -0.53297507976814917      -0.42091969502641213      -0.42325795177255066      -0.71347790870311290      -0.90314116920681187      -0.95329580526722979     
 -0.95807064481393645      -0.91462274414521327      -0.75291359841993699      -0.52051110325303263      -0.52141014576407041      -0.61047786176904784      -0.52141014308606537      -0.52051110147201241      -0.75291359792404811      -0.91462274585786318      -0.95807064595088820     
 -0.96455914696223144      -0.92697704505604828      -0.79483622151439337      -0.62036151102769344      -0.62402879111281240      -0.69025231644995488      -0.62402878964064845      -0.62036151032063280      -0.79483622134699516      -0.92697704653022961      -0.96455914800757780     
 -0.97078216834086362      -0.93829681617906679      -0.83207692963110225      -0.70513735073043371      -0.71056653026695904      -0.75825018302616365      -0.71056652967556766      -0.70513735078181905      -0.83207692971797453      -0.93829681743775351      -0.97078216928691263     
 -0.97574459105723199      -0.94722916906042798      -0.86049105529036130      -0.76683525568187672      -0.77312150381169642      -0.80798838952993468      -0.77312150376641142      -0.76683525618493986      -0.86049105554610017      -0.94722917015240005      -0.97574459191944130     
 -0.97888516337340958      -0.95289148769828569      -0.87799938243156739      -0.80339061925714117      -0.80998116999722614      -0.83759774622766114      -0.80998117023190697      -0.80339061998204364      -0.87799938277949652      -0.95289148868647933      -0.97888516418102134     
 -0.97995922872368735      -0.95483064187333211      -0.88389667194501875      -0.81541416254811816      -0.82206528183831484      -0.84736770008742990      -0.82206528215666796      -0.81541416333716010      -0.88389667232175273      -0.95483064282637908      -0.97995922951234382     
